,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,Cluster
3659,0.716,1936,0.908,['Count Basie'],0.544,183333,0.486,0,5MNdrBR0VSjNTiluJRNcdm,0.7440000000000001,1,0.116,-7.174,1,One O'Clock Jump,10,1936,0.0413,180.288,0
3660,0.106,1963,0.97,"['Aaron Copland', 'London Symphony Orchestra']",0.162,283760,0.015,0,54zxnRdsOYhKoj5CjB7Tz1,0.897,3,0.1639999999999999,-30.416,1,4 Dance Episodes from Rodeo: III. Saturday Night Waltz,11,1963,0.044,136.55,2
3661,0.37,1942,0.995,['Pran'],0.434,199413,0.214,0,2vKeh33Q01oZkPVcnxJceV,0.483,10,0.179,-11.955,1,Dol Gai Han Dol Gai,0,1942-12-31,0.241,70.05,2
3662,0.214,1926,0.993,"['Frédéric Chopin', 'Wilhelm Kempff']",0.244,162440,0.0326,0,2B0QcTyp3OIwxpQNqyi9xP,0.916,5,0.192,-29.696,0,"Sonate pour piano No. 3 in B Minor, Op. 58: II. Scherzo (Molto Vivace)",0,1926,0.0347,78.07600000000002,2
3663,0.478,1995,4.7e-05,['Ozzy Osbourne'],0.349,353800,0.895,0,5yckiSASyeQLPgpBZkXIbu,0.00111,9,0.0387,-5.98,1,Perry Mason,55,1995-10-23,0.0814,135.157,4
3664,0.249,1953,0.98,"['Giacomo Puccini', 'Tito Gobbi', 'Angelo Mercuriali', 'Giuseppe Di Stefano', 'Orchestra Del Teatro Alla Scala, Milano', 'Victor de Sabata']",0.371,196000,0.193,0,1vubkHR8piUUehcmxCs7pb,0.0119,9,0.273,-17.312,0,"Puccini: Tosca, Act 2: ""Meno male!"" (Scarpia, Spoletta, Cavaradossi)",2,1953,0.0587,100.511,2
3665,0.173,2014,0.92,['Young the Giant'],0.3,333987,0.284,0,2bBQg0zLuhXcVvqSSriawP,0.00149,3,0.1,-13.061,0,Firelight,47,2014-01-17,0.0307,188.203,0
3666,0.227,1961,0.975,"['Johann Sebastian Bach', 'Pierre Fournier']",0.204,421000,0.162,0,0fQG8gx79cpVZZy7rAFBRZ,0.927,3,0.104,-17.726,1,"Suite For Cello Solo No.5 In C Minor, BWV 1011: 1. Prélude",9,1961-01-01,0.0412,53.341,2
3667,0.404,1943,0.7659999999999999,"['Bastiaan Everink', 'Marine Band Of The Royal Netherlands Navy', 'Major Peter Kleine Schaars']",0.508,198066,0.473,0,4r2Ug2d6hoMiRHbPaDyZPK,0.0678,1,0.111,-9.069,1,Winter Wonderland,0,1943-03-23,0.0331,111.46,0
3668,0.347,2015,0.09,['Jonny Diaz'],0.601,213080,0.728,0,5gHwf3DYciXuoFWstFswKj,0.0235,0,0.0874,-5.622000000000001,1,Breathe,56,2015-09-18,0.0513,145.951,4
3669,0.607,1955,0.404,['Herb Geller'],0.449,181000,0.465,0,2QUXvwlMooCEFfgmvLo5Nr,1.4e-06,7,0.159,-11.046,0,Love Is Like A Turtle,3,1955-01-01,0.0474,152.47,4
3670,0.315,1928,0.972,['Ignacio Corsini'],0.463,182733,0.871,0,3xZyXqQWfMs4BKbI5YX39x,0.752,6,0.0821,-7.074,1,Huella Huella - Remasterizado,0,1928-05-14,0.085,104.695,2
3671,0.8079999999999999,1947,0.962,['Hesen Zîrek'],0.64,275931,0.861,0,3KftKJ7JoDNkrIhzDcnuWR,4.08e-05,4,0.961,-4.824,1,Newroz,0,1947-06-02,0.229,121.565,4
3672,0.728,1930,0.956,['Banda 22 de Noviembre'],0.593,203259,0.703,0,3pjRjBv0Gx79ah7m71QzUA,0.0332,0,0.274,-10.194,0,Aniceta (Cueca),0,1930-01-01,0.108,121.529,0
3673,0.0691,1948,0.918,"['Igor Stravinsky', 'Michael Tilson Thomas']",0.149,215560,0.0159,0,4VizZI7I624ZLZBsoDXKMc,0.7979999999999999,10,0.124,-23.161,0,Le sacre du printemps (The Rite of Spring): Première partie: L'adoration de la terre (Part I: Adoration of the Earth): Rondes printanières (Spring Rounds),0,1948,0.0334,68.059,2
3674,0.519,1937,0.0182,['Springtoifel'],0.404,214093,0.945,0,3KfZQjjRnyLP4Hr9Sjd0wW,0.0,2,0.621,-4.636,1,Wir Sind Mainzer,0,1937,0.0929,160.189,4
3675,0.134,1975,0.907,['Grateful Dead'],0.319,753265,0.269,0,5yxKNixc5dm7AC6mPSTrKL,0.0531,5,0.1,-16.008,1,Blues for Allah: Sand Castles and Glass Camels / Unusual Occurrences in the Desert - 2013 Remaster,24,1975,0.0306,108.843,2
3676,0.241,2000,0.00747,['At The Drive In'],0.352,174773,0.985,0,2IHmR8p2poiSaS3cgBKmOt,0.00102,2,0.3670000000000001,-2.555,1,Arcarsenal,41,2000,0.22,129.97299999999998,4
3677,0.675,1971,0.0763,['Led Zeppelin'],0.488,285053,0.892,0,05BTaDBhGylMDjupCczCwC,0.486,2,0.266,-7.131,1,Misty Mountain Hop - Alternate Mix,52,1971-11-08,0.0496,132.554,4
3678,0.4,2016,0.0518,['Kanye West'],0.777,200733,0.662,1,3MnbXlC1N7GdS9M8HzA6no,0.0,1,0.168,-3.761,0,Facts (Charlie Heat Version),59,2016-06-10,0.143,142.059,1
3679,0.392,1955,0.897,['Gerry Mulligan'],0.516,305973,0.153,0,4KxkTMYofExvHzKybismL7,0.374,2,0.191,-14.409,0,Sweet And Lovely,5,1955-01-01,0.0374,104.509,2
3680,0.102,1967,0.942,"['Wayne Shorter', 'Curtis Fuller', 'James Spaulding', 'Herbie Hancock', 'Ron Carter', 'Joe Chambers']",0.156,300800,0.131,0,2m8F1DopzoORa4jbV4c3C4,0.269,4,0.139,-16.602,0,Miyako,23,1967,0.0353,209.942,2
3681,0.754,1979,0.015,['Blackfoot'],0.609,216693,0.807,0,5bSpsKGoGKXOOfg7F3ZtKz,0.00123,9,0.37,-8.286,1,"Train, Train",56,1979,0.0559,121.768,1
3682,0.395,1959,0.723,['Miles Davis Quintet'],0.52,342840,0.327,0,7GKkCKds6EeOq6S7IpmhD8,0.0,6,0.0873,-10.77,1,In Your Own Sweet Way,34,1959,0.038,113.784,0
3683,0.62,1942,0.649,['Orchestra Studio 7'],0.58,217861,0.206,0,3hRRWKbnbqfn0j4pAb6bsn,0.132,0,0.192,-18.449,1,Lusingame - Instrument and base Version,0,1942-11-13,0.0266,81.94200000000002,0
3684,0.581,1957,0.825,['Dean Martin'],0.82,141733,0.181,0,2kyMC2sNllo8I0eujr8STI,1.31e-05,8,0.115,-13.737,1,For You,18,1957-06-17,0.0365,122.438,0
3685,0.321,1968,0.357,['Al Hirt'],0.29,158107,0.32,0,1SJcsMgecJWfRAuL1En5Vo,0.872,10,0.358,-12.126,1,Spanish Eyes,29,1968,0.0331,113.602,2
3686,0.841,1961,0.7879999999999999,['Aretha Franklin'],0.6779999999999999,183800,0.45,0,3iZBJ6fYxIXDtAolQedF1D,0.0,0,0.5770000000000001,-11.174,1,Who Needs You? - Alternate Take,12,1961-02-27,0.0501,123.882,0
3687,0.657,1975,0.7190000000000001,"['Mukesh', 'Kanchan']",0.429,239133,0.644,0,7hpH1Ijoygw5J5XUfVS9hh,6.659999999999999e-05,6,0.383,-9.102,1,Kya Khoob Lagti Ho,34,1975-12-01,0.0383,132.207,0
3688,0.197,2005,0.00136,['Chiodos'],0.424,273507,0.917,0,7ggui6l9tJaUixcqr7pQIK,0.0,7,0.0501,-5.593,1,There's No Penguins In Alaska,41,2005,0.109,101.012,4
3689,0.0782,1951,0.99,"['Frédéric Chopin', 'Claudio Arrau']",0.309,138933,0.341,0,3KAqXOgShBmo3zchKsAdXq,0.8420000000000001,2,0.107,-13.06,0,"24 Préludes, Op. 28: Prélude No. 24 in D Minor",0,1951,0.0299,78.283,2
3690,0.706,1975,0.251,['Wings'],0.531,272493,0.526,0,28ez9yM0sFDOz7fFvs4vdo,0.0106,9,0.294,-9.095,0,Letting Go - Remastered 2014,31,1975-05-27,0.0294,99.531,1
3691,0.161,1942,0.461,['Orchestra Studio 7'],0.291,252865,0.232,0,1suO1SBaYcFTynLzVrDyO3,8.09e-05,8,0.175,-13.025,1,'O zampugnaro 'nnammurato - Instrument and base Version,0,1942-11-13,0.0392,169.511,4
3692,0.662,1975,0.15,['KISS'],0.65,155667,0.929,0,7Ih3kh2cht4eEXlhjvNzvP,7.54e-05,10,0.16,-5.323,0,Anything For My Baby,32,1975-03-19,0.0686,139.26,1
3693,0.746,1942,0.966,"['Francisco Canaro', 'Carlos Roldán']",0.705,191160,0.394,0,6DoSSlHMHyOBSyGHTeY5Dt,0.393,4,0.11,-11.755,1,La Milonga de Mis Perros - Remasterizado,0,1942-03-08,0.0927,101.375,0
3694,0.297,1942,0.947,['葛蘭'],0.337,210427,0.24,0,5BgJdHUPLxvjKHaZJXz1TA,0.0,3,0.107,-11.448,1,不管你是誰,5,1942,0.0363,115.567,2
3695,0.8290000000000001,1951,0.962,"['Krishna Kalle', 'Minoo Purushottam']",0.404,327757,0.438,0,0GII1bVSfiK62dpbhsJKsd,0.00879,1,0.481,-8.663,0,Panch Rupaiya Are Panch Rupaiya,0,1951-12-31,0.121,80.392,0
3696,0.172,2019,0.0818,['H.E.R.'],0.444,240120,0.5670000000000001,0,6hRrzZJ90DNQdEF1Wu2Mrf,1.36e-06,2,0.225,-8.187999999999999,0,As I Am,60,2019-08-30,0.247,83.661,4
3697,0.527,1986,0.059,['L.A. Dream Team'],0.8340000000000001,314373,0.863,0,1gkT3bbZmT42uc65KvaaRQ,0.0081,7,0.36,-9.441,1,The Dream Team Is In The House!,35,1986-01-01,0.0726,121.386,1
3698,0.208,2002,0.000551,['3 Doors Down'],0.27,236867,0.7340000000000001,0,0oNiYKgINhqhPuwE9LTlj1,0.0,2,0.0767,-5.795,0,Changes,44,2002-11-12,0.0436,160.863,4
3699,0.547,2012,0.127,['Plan B'],0.785,183853,0.86,0,7d8eGSZucAMNn1stafoey2,0.0,4,0.408,-5.309,0,Te Dijeron,48,2012-08-20,0.0512,89.978,1
3700,0.378,1956,0.904,"['Dinah Washington', 'Chubby Jackson Orchestra']",0.357,182560,0.265,0,2qQfODssPPuRmaR5T48cGr,1.47e-05,1,0.15,-10.343,1,Stairway To The Stars,5,1956-01-01,0.0342,73.77199999999998,2
3701,0.417,1961,0.6459999999999999,['John Coltrane'],0.58,361707,0.254,0,6H8Seuy4jeduaqkAxh3rAX,0.3229999999999999,0,0.136,-16.125999999999998,0,Trane's Slo Blues,8,1961,0.215,126.766,0
3702,0.581,1997,0.8109999999999999,['Ladron'],0.716,200333,0.41,0,5RtP1V4gr0LQfsjpL8MYu6,1.83e-05,7,0.239,-6.9570000000000025,1,Tarde O Temprano,42,1997-01-01,0.0283,145.394,0
3703,0.653,1959,0.691,['Conway Twitty'],0.5920000000000001,144307,0.485,0,15YmUI1xnosB9gIBpQhWt3,0.000243,9,0.0413,-11.364,1,My One And Only You,9,1959-01-01,0.0387,127.442,0
3704,0.43,1985,0.000367,['Rites of Spring'],0.212,129147,0.93,0,74vWM4cSAF2q2aw65yPG6b,0.759,9,0.4370000000000001,-6.358,1,Spring,28,1985,0.074,124.243,4
3705,0.171,1943,0.992,"['Ludwig van Beethoven', 'Rudolf Serkin']",0.289,129813,0.104,0,5PKByAngYm3v2tR9uX3U7t,0.917,4,0.195,-19.486,0,"Piano Sonata No. 30 in E Major, Op. 109: II. Prestissimo",0,1943,0.0309,86.42,2
3706,0.606,1985,0.547,"['Gloria Estefan', 'Miami Sound Machine']",0.5870000000000001,236760,0.381,0,2iCTC5llCMML8tQq2jvk4a,9.51e-05,2,0.0516,-11.976,1,Can't Stay Away from You,38,1985,0.0403,155.72,0
3707,0.261,1926,0.995,"['Frédéric Chopin', 'Arthur Rubinstein']",0.415,192413,0.15,0,4A39I4HjveytQdAkqObfoq,0.91,6,0.281,-21.135,0,"Mazurkas, Op. 59: No. 3 in F-Sharp Minor (Vivace)",0,1926,0.0345,78.107,2
3708,0.581,2007,3.74e-05,['Avenged Sevenfold'],0.5489999999999999,288520,0.941,0,297d7PwfSFHQXCjqqDXQT2,1.45e-06,6,0.214,-4.802,0,Scream,58,2007-10-26,0.0521,130.009,4
3709,0.202,1977,0.862,['Buffalo Springfield'],0.25,228213,0.338,0,21vhinEWs3chIQRCN52tMD,0.038,5,0.0938,-13.27,1,Expecting to Fly - 2017 Remaster,30,1977,0.0305,75.11,2
3710,0.627,1995,0.046,['Faith No More'],0.6779999999999999,293600,0.8009999999999999,0,5Z7o8zLaEBgpyOTZPp0jj9,0.00718,9,0.0765,-6.367000000000001,0,Evidence - 2016 Remaster,53,1995,0.031,98.008,1
3711,0.0385,1949,0.995,"['Erik Satie', 'Daniel Varsano']",0.499,202187,0.00371,0,2oj31IuToAMRvkk77zE7Gz,0.889,10,0.103,-25.118,0,Première Gnossienne,30,1949,0.0814,109.562,2
3712,0.25,1951,0.994,"['Alexander Scriabin', 'Vladimir Horowitz']",0.377,160107,0.0161,0,2NUvYsz1LsTkVOZyk5DSHz,0.889,6,0.115,-27.735,1,"Etude in F-Sharp Major, Op. 42, No. 4: Andante - Remastered",0,1951,0.0344,66.91,2
3713,0.0393,1948,0.958,['Doris Day'],0.209,288040,0.133,0,5v8Ni83qMPCsfXqhGDo88Q,0.00867,11,0.0708,-16.279,1,Little Girl Blue,13,1948,0.0383,85.366,2
3714,0.527,2017,0.153,"['The Weeknd', 'A$AP Rocky', 'Young Thug']",0.7509999999999999,221968,0.654,1,7F1LWA9sIlTorHUo4amGqk,0.0,0,0.104,-5.665,0,Reminder - Remix,61,2017-08-01,0.206,160.035,1
3715,0.695,1999,0.591,['Diddy'],0.764,286441,0.594,0,00FROhC5g4iJdax5US8jRr,0.0,6,0.145,-10.05,1,Satisfy You,54,1999-08-24,0.185,87.26100000000002,1
3716,0.21,1973,0.519,['Yes'],0.171,573600,0.569,0,3qVzOGL9ClJL6MqPOT7CEt,0.133,9,0.7120000000000001,-9.373,1,"And You and I: i. Cord of Life, ii. Eclipse, iii. The Preacher the Teacher, iv. The Apocalypse - Live",25,1973-12-14,0.046,80.17699999999998,4
3717,0.7070000000000001,1928,0.968,['Ted Weems & His Orchestra'],0.862,160267,0.472,0,1r55SuOfAOvP7BaHLKF9vU,0.0577,10,0.054,-10.296,1,Cobble-Stones - Unissued Take,0,1928-07-01,0.0454,106.466,0
3718,0.475,1995,0.222,['Elliott Smith'],0.516,186347,0.267,0,6d30fp8FovPTaeEiWb9i0y,0.00013,0,0.0749,-14.550999999999998,1,Southern Belle,33,1995-07-01,0.0347,121.06,0
3719,0.0691,1982,0.6990000000000001,['Dire Straits'],0.551,406867,0.101,0,0SqUwlygrVkMWkplNvvld1,0.542,4,0.0811,-20.104,0,Private Investigations,39,1982-09-20,0.0309,84.40700000000002,2
3720,0.922,1936,0.581,['Legión Española'],0.5479999999999999,181510,0.464,0,3G5TuvZAkFpFQe5c8XLsmY,0.779,10,0.57,-8.531,1,Santiago - Remastered,2,1936-06-15,0.029,126.862,0
3721,0.888,2001,0.6709999999999999,['Creol'],0.7040000000000001,204720,0.588,0,5xA18rxmeheOcwI6Df6lBG,0.927,6,0.0789,-12.888,0,La Galleguita (Alex Fox),43,2001,0.0413,114.962,0
3722,0.556,1995,0.727,['VeggieTales'],0.59,206267,0.34,0,3FQyijPxxQZOD7Q5n9WJiD,0.0,0,0.233,-8.144,1,God Is Bigger,42,1995-11-22,0.261,132.33100000000002,0
3723,0.232,2019,0.5820000000000001,['Frank Ocean'],0.8190000000000001,268893,0.458,1,2INhKpUdzh7v0j041gZNsz,0.173,4,0.128,-10.223,0,DHL,70,2019-10-19,0.1669999999999999,122.981,0
3724,0.48,1988,0.00132,['Living Colour'],0.545,228133,0.98,0,2OXGegCjAut5HofUoCoFK8,0.04,7,0.358,-4.148,0,Middle Man,31,1988,0.0598,111.994,4
3725,0.675,1952,0.912,['Pee Wee King & His Golden West Cowboys'],0.541,179293,0.153,0,4dyemWgZn8CG9qneSpcQA3,0.00029,10,0.0979,-15.171,1,Tennessee Waltz,10,1952-06-13,0.0352,114.834,0
3726,0.589,2012,0.000117,['Knife Party'],0.536,272078,0.944,0,0QIYINh2AwmOmdu8CRYvlw,0.00345,1,0.353,-3.029,1,Bonfire,63,2012,0.0867,174.03099999999995,4
3727,0.182,2010,2.84e-05,['Pendulum'],0.42,252787,0.969,0,4Y2glvLjQGOb4dXnwm1hQf,0.00861,1,0.379,-3.139,1,Witchcraft,63,2010-05-21,0.0581,174.03799999999995,4
3728,0.725,2004,0.208,['Seal'],0.633,356520,0.858,0,6Vz7vzOpCwKeSQlfViibuY,0.0114,11,0.0655,-7.42,0,Crazy,64,2004,0.0473,102.559,1
3729,0.472,1960,0.867,['Joan Baez'],0.479,211413,0.0371,0,75DHk0YU3iu2G6ukTPIzlb,1.82e-05,10,0.113,-17.561,1,Little Moses,23,1960,0.0436,146.985,0
3730,0.3229999999999999,2016,0.3229999999999999,['Rihanna'],0.685,186467,0.61,0,4mCf3vQf7z0Yseo0RxAi3V,0.0,0,0.102,-5.221,0,Desperado,78,2016-01-28,0.0439,94.384,1
3731,0.863,2005,0.0636,['Buddy Rich'],0.434,290147,0.88,0,6OB0RIqwXwXBFpi3Qn1ndS,0.879,5,0.0683,-7.292000000000002,0,Nuttville,45,2005-10-06,0.0511,141.267,4
3732,0.918,1992,0.00389,['Jimmy Buffett'],0.643,158933,0.534,0,0XSBq9EyEB0aCtQJkZUGkL,3.64e-05,2,0.119,-10.927,1,Boat Drinks,28,1992-05-19,0.0309,126.172,1
3733,0.227,2003,0.262,['50 Cent'],0.784,243013,0.633,1,4lh3Cv1TQLr8SXcXhBk4o7,5.82e-06,2,0.0743,-2.388,1,Back Down,45,2003-02-06,0.17,89.01700000000002,1
3734,0.142,1982,0.836,['Joni Mitchell'],0.556,319693,0.292,0,40OarQ92vZCzE21uumz2XI,0.00467,4,0.0989,-16.572,0,Chinese Cafe/Unchained Melody,36,1982-10-01,0.0361,124.295,0
3735,0.219,1981,0.841,"['St. Louis Jesuits', 'Dan Schutte']",0.255,244973,0.187,0,5opZXoazhPnThtuxJJICiX,0.000107,7,0.0946,-14.522,1,"Here I Am, Lord",28,1981,0.0313,78.59899999999998,2
3736,0.177,2017,0.0462,['Hillsong UNITED'],0.431,411000,0.416,0,1ed3wNCecRIp6SugyR0w2J,2.01e-06,9,0.144,-10.376,1,So Will I (100 Billion X),65,2017-06-09,0.0296,127.964,4
3737,0.233,1974,0.0978,['Supertramp'],0.404,332992,0.417,0,0uOUe1nR390nT5Sxvc5FH7,0.249,9,0.0663,-14.33,0,Crime Of The Century,43,1974-09-01,0.0468,123.44,4
3738,0.84,1976,0.446,['Dr. Hook'],0.802,181307,0.5920000000000001,0,2CzW9mCCOtxVbZg2JV4jcl,0.0,9,0.163,-13.515999999999998,1,Roland the Roadie and Gertrude the Groupie,29,1976,0.316,115.304,1
3739,0.384,1955,0.913,['Robert Frost'],0.7140000000000001,223947,0.177,0,5c9fC1QZJaUXKIL42c6kj0,6.98e-06,11,0.131,-13.427,1,Directive,3,1955,0.728,129.422,3
3740,0.48,2019,0.189,['ROLE MODEL'],0.778,166400,0.629,0,4J4rJEaVpgr2tHwX6Jd13H,0.000293,7,0.149,-5.011,0,that's just how it goes,63,2019-11-13,0.031,108.023,1
3741,0.547,1980,0.0136,['Eagles'],0.411,420440,0.855,0,5JU7FgGJqgGPUaJA2nhZvm,0.0374,2,0.988,-6.658,1,Hotel California - Live; 1999 Remaster,50,1980-11-07,0.0565,150.933,4
3742,0.823,1969,0.523,['Willie Hutch'],0.34,171227,0.627,0,23SIdfiSYhb3LnuLf7HULE,3.95e-06,7,0.134,-5.888999999999999,0,A Love That's Worth Having,29,1969,0.0408,176.315,4
3743,0.7859999999999999,1968,0.0998,['The Byrds'],0.556,138400,0.675,0,46MwuE5PCAMEbhKQriTvAZ,0.0985,4,0.179,-7.487999999999999,1,Artificial Energy,27,1968-01-15,0.0304,116.448,1
3744,0.843,2019,0.0902,"['Ed Sheeran', 'Justin Bieber']",0.7979999999999999,219947,0.6759999999999999,0,0hVXuCcriWRGvwMV1r5Yn9,0.0,6,0.0894,-5.041,1,I Don't Care (with Justin Bieber),79,2019-07-12,0.0442,101.956,1
3745,0.716,1969,0.0133,['Jimi Hendrix'],0.353,222320,0.967,0,4o36yQAqO1BoRVS06wEfvM,0.0662,1,0.135,-4.949,1,Manic Depression,18,1969-07-30,0.124,149.624,4
3746,0.591,2002,0.168,['The Heptones'],0.892,183533,0.144,0,6ov8WwVdJz9HLRyTaNubqk,0.108,5,0.0474,-20.142,0,Cool Rasta,46,2002-01-01,0.118,132.73,1
3747,0.0493,2015,0.967,['Michael Giacchino'],0.312,168760,0.0766,0,3eTgg18rKBD30Hef1gv0wz,0.488,9,0.0606,-20.31900000000001,0,Bundle of Joy,58,2015-01-01,0.0408,136.866,2
3748,0.687,1983,0.0517,['Peter Tosh'],0.625,347787,0.7759999999999999,0,3BFbDZvk1njAB9cg5zrzr6,6.25e-05,9,0.0539,-5.5,0,Not Gonna Give It Up - 2002 Remaster,30,1983,0.0817,81.127,1
3749,0.866,2008,0.5379999999999999,['Jazmine Sullivan'],0.6829999999999999,266307,0.664,0,56z2qI0gKcPthQF6l8AW3E,0.0,5,0.0671,-4.2330000000000005,0,Bust Your Windows,67,2008-09-23,0.0332,106.991,1
3750,0.289,2015,3.75e-05,['Wage War'],0.5329999999999999,204587,0.989,0,19Ba4C1oVJfjxGFLiPEbsJ,0.073,1,0.0618,-5.664,1,Alive,53,2015-11-27,0.0811,105.028,4
3751,0.5539999999999999,1939,0.985,['Mitsos Arapakis'],0.469,147480,0.33,0,6FfWKbaedz12NrZwm8VVj0,1.6800000000000002e-05,1,0.173,-10.248,1,Trigona,0,1939-02-22,0.1,132.3,0
3752,0.244,1988,0.0716,['Iron Maiden'],0.266,340573,0.96,0,2YVhcsaIx0FpyX8ySH0Dbj,2.84e-06,9,0.232,-5.1080000000000005,1,Moonchild - 2015 Remaster,37,1988-04-11,0.188,129.70600000000002,4
3753,0.555,1962,0.8170000000000001,['Bobby Vinton'],0.607,144533,0.303,0,5n6zROqnqMtYXfQ2vazEaz,0.0,10,0.183,-10.065,1,Blue on Blue,35,1962,0.0244,97.383,0
3754,0.4270000000000001,1926,0.556,"['Georgette Heyer', 'Irina Salkow']",0.772,109519,0.1669999999999999,0,39cC4IpoOurViWwD0xvzTP,0.0,9,0.385,-23.654,0,Kapitel 179 - Der Page und die Herzogin,1,1926,0.946,116.093,3
3755,0.12,2019,0.879,"['Flovry', 'tender spring']",0.6659999999999999,151731,0.197,0,6Fv9r2ov4aWPArkb5cKIZR,0.8809999999999999,4,0.109,-15.365,1,Backpack City,67,2019-11-26,0.0692,77.079,2
3756,0.833,2007,0.238,['Led Zeppelin'],0.568,336667,0.8370000000000001,0,6mkBbzyfK0EpywDk17taBg,0.328,2,0.0754,-7.744,0,Trampled Under Foot - Remaster,45,2007,0.059,111.186,1
3757,0.665,2006,0.599,['Gaelic Storm'],0.706,212413,0.77,0,78WLDb8BOJPAOI2FN4eSJn,0.0474,2,0.215,-5.933,0,Scalliwag,40,2006-07-25,0.0325,134.972,1
3758,0.8009999999999999,1991,0.489,['Leila Forouhar'],0.525,351893,0.601,0,758thIpD2IUEH6L0Mvzgk5,1.61e-06,10,0.0438,-9.873,0,Del Ey Del,37,1991-05-28,0.0717,120.68,1
3759,0.356,1972,0.202,['Van Morrison'],0.51,607600,0.412,0,3hbg0IM33PgYv3nMklUr3d,0.00276,0,0.143,-12.544,1,Almost Independence Day,33,1972-07,0.0337,127.045,4
3760,0.846,1976,0.5870000000000001,['Bob Marley & The Wailers'],0.7390000000000001,367920,0.813,0,5Iy4OH68ZVUWdrRB1PaQlT,0.00625,6,0.682,-5.29,0,Rebel Music (3 O'Clock Road Block) - Live At The Roxy,28,1976-04-30,0.0996,138.028,1
3761,0.964,2010,0.0964,['Farruko'],0.735,183197,0.743,0,5MPSIqK8WmbQ9TkuJhmtyv,0.0,6,0.177,-5.865,1,Te Iré a Buscar,54,2010-05-04,0.0474,174.035,1
3762,0.66,1968,0.0492,['Stevie Wonder'],0.7040000000000001,176680,0.619,0,6aJR1R3OJFvcUPsSHYBkjU,0.0,1,0.0745,-12.927,1,I'm More Than Happy (I'm Satisfied),28,1968-12-01,0.0701,102.787,1
3763,0.674,1930,0.972,['Carlos Gardel'],0.6990000000000001,123960,0.352,0,5E1ZJ09v7KiPYNN98GpDsX,4.28e-06,6,0.1369999999999999,-13.143,1,Cachadora,1,1930-08-18,0.158,133.689,0
3764,0.535,2006,0.652,['Buck Owens'],0.375,147667,0.181,0,2GFRVCQn8vhDWiwST1alsH,0.0151,1,0.155,-12.565,1,Together Again - 2006 Remastered Version,47,2006-08-01,0.0347,114.91,0
3765,0.19,1959,0.916,['Chet Baker'],0.599,215640,0.0621,0,1VV1DdpXnFPzzOtAv2xIpE,0.486,9,0.0848,-21.842,0,How High The Moon,16,1959,0.039,114.971,2
3766,0.6829999999999999,1969,0.512,['Johnny Cash'],0.57,89373,0.515,0,4cezgEHMXLDu0bDMP0MFT2,1.92e-05,1,0.485,-12.633,1,"Folsom Prison Blues - Live at San Quentin State Prison, San Quentin, CA - February 1969",25,1969-06-04,0.0856,127.812,0
3767,0.589,1997,0.238,['Parokya Ni Edgar'],0.292,260507,0.484,0,4k659eDfh35pqAiJxdF58V,0.00439,4,0.105,-15.279000000000002,1,Buloy,51,1997-03-17,0.0523,173.831,4
3768,0.755,2011,0.0203,['Blood Orange'],0.813,292373,0.406,0,2KufM8PiQY4i52XhRL96Fd,0.392,9,0.0757,-12.626,1,Champagne Coast,55,2011-08-30,0.0662,122.658,1
3769,0.118,1991,0.89,['Michael Jackson'],0.268,201733,0.186,0,66mXHPRfAwbnNKnTCNpytj,0.00271,11,0.097,-12.736,1,Gone Too Soon,53,1991-11-13,0.0338,69.361,2
3770,0.777,1940,0.98,['Jay McShann & His Orchestra'],0.531,167867,0.445,0,0k5nhpY8wh12noIN5mT1do,0.887,10,0.152,-7.496,1,Cherokee,0,1940,0.0441,133.249,0
3771,0.964,2018,0.396,['Grupo Firme'],0.826,193237,0.47,0,21bfgzz92T3L96IsFn8Kvy,0.0,3,0.0979,-7.609,1,El Roto - En Vivo,74,2018-08-03,0.0584,118.198,1
3772,0.7609999999999999,1935,0.19,['Эрнест Хемингуэй'],0.72,101400,0.132,1,0GjfGeP3Afp4pPlvYAJRxf,0.0,11,0.143,-17.801,0,Часть 84.2 - Зеленые холмы Африки,0,1935,0.925,127.814,3
3773,0.561,1974,0.00555,['Robin Trower'],0.393,302587,0.773,0,5Q2ZqlZAJMJqUOobeElNlY,0.0459,6,0.317,-7.9220000000000015,0,Day of the Eagle - 2007 Remaster,44,1974-01-01,0.036,131.749,4
3774,0.507,1963,0.907,['Stonewall Jackson'],0.6629999999999999,179613,0.239,0,2UYBujtIut2CqAkYVXqyFM,0.0,4,0.129,-11.952,1,Don't Be Angry - 1964 Version,27,1963,0.0283,104.891,0
3775,0.272,1974,0.444,['Joni Mitchell'],0.448,177333,0.27,0,0jRKHKZhHZpN4Q1GHF7YZt,1.67e-06,7,0.118,-14.845,1,The Same Situation,36,1974-01-17,0.029,106.788,0
3776,0.342,1952,0.995,['Geeta Dutt'],0.388,174092,0.0708,0,1Ml5CPaaTHDg0QJanUhFm1,0.961,11,0.12,-17.605,1,Wo Nafrat Se Daman Bacha Kar Chale,0,1952-12-31,0.0704,69.547,2
3777,0.882,1973,0.609,['Donald Byrd'],0.632,358507,0.659,0,3oiZdxUxHSvXnrJslOpN2W,0.923,0,0.264,-10.662,1,Sky High,30,1973-01-01,0.044,122.961,0
